Date mutation,Nature mutation,Valeur fonciere,Voie,Commune,Code commune,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,61.0,4.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,73.0,5.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,61.0,4.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,42.0,2.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,42.0,2.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,42.0,2.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,42.0,2.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,61.0,4.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,61.0,4.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,73.0,5.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,61.0,4.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,42.0,2.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,42.0,2.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,42.0,2.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,73.0,5.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,61.0,4.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,42.0,2.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,42.0,2.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,42.0,2.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,42.0,2.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,61.0,4.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,61.0,4.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,73.0,5.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,61.0,4.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,42.0,2.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,42.0,2.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,42.0,2.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,61.0,4.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,56.0,3.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,61.0,4.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,73.0,5.0,2470.0
25/01/2021,Vente,"125496,00",DE CANNES,TOULOUSE,555,2.0,Appartement,61.0,4.0,2470.0
06/01/2021,Vente,"561900,00",LOUIS PLANA,TOULOUSE,555,1.0,Maison,167.0,6.0,482.0
20/01/2021,Vente,"289000,00",DES VIEILLES ECOLES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,1157.0
20/01/2021,Vente,"289000,00",DES VIEILLES ECOLES,TOULOUSE,555,2.0,Appartement,49.0,3.0,1157.0
20/01/2021,Vente,"289000,00",DES VIEILLES ECOLES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,1157.0
20/01/2021,Vente,"289000,00",DES VIEILLES ECOLES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,1157.0
20/01/2021,Vente,"289000,00",DES VIEILLES ECOLES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,1157.0
20/01/2021,Vente,"289000,00",DES VIEILLES ECOLES,TOULOUSE,555,2.0,Appartement,48.0,2.0,1157.0
20/01/2021,Vente,"289000,00",DES VIEILLES ECOLES,TOULOUSE,555,2.0,Appartement,50.0,3.0,1157.0
20/01/2021,Vente,"289000,00",ROUBIECHOU,TOULOUSE,555,,,,,973.0
16/01/2021,Vente,"380000,00",DES TROENES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,286.0
16/01/2021,Vente,"380000,00",DES TROENES,TOULOUSE,555,1.0,Maison,95.0,5.0,286.0
16/01/2021,Vente,"380000,00",DES TROENES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,286.0
13/01/2021,Vente,"1060000,00",DE NICOL,TOULOUSE,555,,,,,454.0
13/01/2021,Vente,"1060000,00",DE NICOL,TOULOUSE,555,,,,,1478.0
13/01/2021,Vente,"1060000,00",DE NICOL,TOULOUSE,555,,,,,74.0
21/01/2021,Vente,"268050,00",SURCOUF,TOULOUSE,555,1.0,Maison,89.0,5.0,207.0
22/01/2021,Vente,"780000,00",NOULET,TOULOUSE,555,1.0,Maison,143.0,5.0,285.0
19/01/2021,Vente,"310000,00",D'ALBI,TOULOUSE,555,1.0,Maison,83.0,4.0,512.0
07/01/2021,Vente,"190000,00",LAPUJADE,TOULOUSE,555,1.0,Maison,54.0,3.0,76.0
25/01/2021,Vente,"245000,00",ALFRED GRANDIDIER,TOULOUSE,555,,,,,228.0
07/01/2021,Vente,"1150975,00",LUDVIG VAN BEETHOVEN,TOULOUSE,555,2.0,Appartement,33.0,1.0,303.0
07/01/2021,Vente,"1150975,00",LUDVIG VAN BEETHOVEN,TOULOUSE,555,2.0,Appartement,25.0,1.0,303.0
07/01/2021,Vente,"1150975,00",LUDVIG VAN BEETHOVEN,TOULOUSE,555,2.0,Appartement,39.0,2.0,303.0
07/01/2021,Vente,"1150975,00",LUDVIG VAN BEETHOVEN,TOULOUSE,555,2.0,Appartement,13.0,1.0,303.0
07/01/2021,Vente,"1150975,00",LUDVIG VAN BEETHOVEN,TOULOUSE,555,1.0,Maison,56.0,3.0,131.0
07/01/2021,Vente,"1150975,00",LUDVIG VAN BEETHOVEN,TOULOUSE,555,2.0,Appartement,18.0,1.0,197.0
07/01/2021,Vente,"1150975,00",LUDVIG VAN BEETHOVEN,TOULOUSE,555,2.0,Appartement,23.0,1.0,197.0
07/01/2021,Vente,"1150975,00",LUDVIG VAN BEETHOVEN,TOULOUSE,555,2.0,Appartement,27.0,1.0,197.0
07/01/2021,Vente,"1150975,00",LUDVIG VAN BEETHOVEN,TOULOUSE,555,2.0,Appartement,11.0,1.0,197.0
22/01/2021,Vente,"336560,00",LOUISE ESPINASSE MONTGENET,TOULOUSE,555,1.0,Maison,92.0,4.0,245.0
22/01/2021,Vente,"820000,00",DE BLAGNAC,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,190.0,0.0,482.0
06/01/2021,Vente,"4200000,00",SILVIO TRENTIN,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,1638.0,0.0,5526.0
06/01/2021,Vente,"4200000,00",JULES VERNE,TOULOUSE,555,,,,,347.0
06/01/2021,Vente,"4200000,00",JEAN TALLIEN,TOULOUSE,555,,,,,250.0
06/01/2021,Vente,"4200000,00",JEAN TALLIEN,TOULOUSE,555,,,,,191.0
25/01/2021,Vente en l'état futur d'achèvement,"216500,00",DES CARMES,TOULOUSE,555,1.0,Maison,62.0,3.0,66.0
25/01/2021,Vente en l'état futur d'achèvement,"216500,00",DES CARMES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,17.0
15/01/2021,Vente,"515000,00",ST GABRIEL,TOULOUSE,555,1.0,Maison,137.0,4.0,216.0
27/01/2021,Vente,"610000,00",SULLY,TOULOUSE,555,,,,,72.0
27/01/2021,Vente,"610000,00",SULLY,TOULOUSE,555,1.0,Maison,90.0,4.0,262.0
29/01/2021,Vente,"295000,00",DES LILAS,TOULOUSE,555,,,,,106.0
29/01/2021,Vente,"337400,00",LOUISE ESPINASSE MONTGENET,TOULOUSE,555,1.0,Maison,105.0,5.0,316.0
02/02/2021,Vente,"4600,00",EDMOND ROSTAND,TOULOUSE,555,,,,,27.0
02/02/2021,Vente,"4600,00",EDMOND ROSTAND,TOULOUSE,555,,,,,1.0
18/01/2021,Vente,"1054500,00",RENE BAZIN,TOULOUSE,555,1.0,Maison,280.0,7.0,766.0
14/01/2021,Vente,"245000,00",DELACOURTIE,TOULOUSE,555,2.0,Appartement,69.0,3.0,117.0
14/01/2021,Vente,"245000,00",DELACOURTIE,TOULOUSE,555,2.0,Appartement,52.0,2.0,117.0
14/01/2021,Vente,"255000,00",DELACOURTIE,TOULOUSE,555,2.0,Appartement,69.0,3.0,132.0
22/01/2021,Vente,"305000,00",JEAN CHAUBET,TOULOUSE,555,1.0,Maison,71.0,3.0,222.0
25/01/2021,Vente,"552477,40",VALEIX,TOULOUSE,555,1.0,Maison,115.0,4.0,60.0
28/01/2021,Vente,"381040,00",HENRI LANFANT,TOULOUSE,555,1.0,Maison,40.0,2.0,44.0
19/01/2021,Vente,"353000,00",DE NIMES,TOULOUSE,555,1.0,Maison,81.0,4.0,341.0
29/01/2021,Vente,"550000,00",FREDERIC ESTEBE,TOULOUSE,555,1.0,Maison,90.0,4.0,788.0
29/01/2021,Vente,"550000,00",FREDERIC ESTEBE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,788.0
29/01/2021,Vente,"320000,00",FREDERIC ESTEBE,TOULOUSE,555,2.0,Appartement,41.0,1.0,243.0
29/01/2021,Vente,"320000,00",FREDERIC ESTEBE,TOULOUSE,555,2.0,Appartement,36.0,2.0,243.0
29/01/2021,Vente,"320000,00",FREDERIC ESTEBE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,243.0
29/01/2021,Vente,"320000,00",FREDERIC ESTEBE,TOULOUSE,555,2.0,Appartement,34.0,2.0,243.0
29/01/2021,Vente,"320000,00",FREDERIC ESTEBE,TOULOUSE,555,2.0,Appartement,37.0,1.0,243.0
15/01/2021,Vente,"480000,00",DU POISSON,TOULOUSE,555,1.0,Maison,96.0,5.0,341.0
28/01/2021,Vente,"200000,00",DU COLONEL TOUSSAINT,TOULOUSE,555,3.0,Dépendance,0.0,0.0,83.0
28/01/2021,Vente,"200000,00",DU COLONEL TOUSSAINT,TOULOUSE,555,2.0,Appartement,68.0,4.0,83.0
28/01/2021,Vente,"200000,00",DU COLONEL TOUSSAINT,TOULOUSE,555,3.0,Dépendance,0.0,0.0,83.0
25/01/2021,Vente,"303500,00",MICHEL ANGE,TOULOUSE,555,1.0,Maison,60.0,3.0,546.0
29/01/2021,Vente,"295000,00",DES LILAS,TOULOUSE,555,2.0,Appartement,16.0,1.0,105.0
29/01/2021,Vente,"295000,00",DES LILAS,TOULOUSE,555,2.0,Appartement,16.0,1.0,105.0
29/01/2021,Vente,"295000,00",DES LILAS,TOULOUSE,555,2.0,Appartement,16.0,1.0,105.0
29/01/2021,Vente,"295000,00",DES LILAS,TOULOUSE,555,2.0,Appartement,16.0,1.0,105.0
29/01/2021,Vente,"295000,00",DES LILAS,TOULOUSE,555,2.0,Appartement,16.0,1.0,105.0
29/01/2021,Vente,"295000,00",DES LILAS,TOULOUSE,555,2.0,Appartement,16.0,1.0,105.0
29/01/2021,Vente,"295000,00",DES LILAS,TOULOUSE,555,3.0,Dépendance,0.0,0.0,105.0
15/01/2021,Vente,"210000,00",HENRI MOISSAN,TOULOUSE,555,,,,,213.0
20/01/2021,Vente,"450000,00",BONNAT,TOULOUSE,555,1.0,Maison,145.0,4.0,400.0
19/01/2021,Vente,"520000,00",ALPHONSE DAUDET,TOULOUSE,555,1.0,Maison,117.0,3.0,598.0
14/01/2021,Vente,"1,00",ARSENE D'ARSONVAL,TOULOUSE,555,,,,,10.0
02/02/2021,Vente,"7600000,00",D'ALSACE LORRAINE,TOULOUSE,555,,,,,79.0
02/02/2021,Vente,"7600000,00",D'ALSACE LORRAINE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,213.0,0.0,185.0
02/02/2021,Vente,"7600000,00",D'ALSACE LORRAINE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,187.0,0.0,185.0
02/02/2021,Vente,"7600000,00",D'ALSACE LORRAINE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,194.0,0.0,185.0
02/02/2021,Vente,"7600000,00",D'ALSACE LORRAINE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,183.0,0.0,185.0
12/01/2021,Vente,"700000,00",DU GENERAL BOURBAKI,TOULOUSE,555,1.0,Maison,130.0,4.0,834.0
14/01/2021,Vente,"227750,00",SURCOUF,TOULOUSE,555,1.0,Maison,49.0,2.0,160.0
21/01/2021,Vente,"2372400,00",ERNEST RENAN,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,962.0,0.0,1542.0
21/01/2021,Vente,"2372400,00",ERNEST RENAN,TOULOUSE,555,,,,,1360.0
27/01/2021,Vente,"210000,00",JEAN LEBAS,TOULOUSE,555,1.0,Maison,94.0,3.0,390.0
04/02/2021,Vente,"486000,00",FREDERIC ESTEBE,TOULOUSE,555,1.0,Maison,100.0,4.0,127.0
15/01/2021,Vente,"387400,00",BLAISE PASCAL,TOULOUSE,555,1.0,Maison,82.0,4.0,156.0
29/01/2021,Vente,"580000,00",DU CLAIRON POUGET,TOULOUSE,555,1.0,Maison,152.0,5.0,320.0
29/01/2021,Vente,"580000,00",DU CLAIRON POUGET,TOULOUSE,555,3.0,Dépendance,0.0,0.0,320.0
29/01/2021,Vente,"580000,00",DU CLAIRON POUGET,TOULOUSE,555,3.0,Dépendance,0.0,0.0,320.0
28/01/2021,Vente,"310000,00",JULES JULIEN,TOULOUSE,555,2.0,Appartement,36.0,2.0,612.0
28/01/2021,Vente,"310000,00",JULES JULIEN,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,60.0,0.0,612.0
28/01/2021,Vente,"310000,00",JULES JULIEN,TOULOUSE,555,2.0,Appartement,55.0,3.0,612.0
28/01/2021,Vente,"310000,00",JULES JULIEN,TOULOUSE,555,2.0,Appartement,55.0,3.0,612.0
28/01/2021,Vente,"310000,00",JULES JULIEN,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,71.0,0.0,612.0
29/01/2021,Vente,"484530,00",JEAN SIZABUIRE,TOULOUSE,555,1.0,Maison,94.0,4.0,167.0
14/01/2021,Vente,"384000,00",DU DIX AVRIL,TOULOUSE,555,2.0,Appartement,65.0,2.0,125.0
14/01/2021,Vente,"384000,00",DU DIX AVRIL,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,30.0,0.0,125.0
14/01/2021,Vente,"384000,00",DU DIX AVRIL,TOULOUSE,555,2.0,Appartement,62.0,2.0,125.0
03/02/2021,Vente,"636000,00",LAPUJADE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,59.0,0.0,261.0
03/02/2021,Vente,"636000,00",LAPUJADE,TOULOUSE,555,2.0,Appartement,40.0,2.0,261.0
03/02/2021,Vente,"636000,00",LAPUJADE,TOULOUSE,555,2.0,Appartement,40.0,2.0,261.0
03/02/2021,Vente,"636000,00",LAPUJADE,TOULOUSE,555,2.0,Appartement,25.0,1.0,261.0
03/02/2021,Vente,"636000,00",LAPUJADE,TOULOUSE,555,2.0,Appartement,60.0,2.0,261.0
03/02/2021,Vente,"636000,00",LAPUJADE,TOULOUSE,555,2.0,Appartement,50.0,2.0,261.0
27/01/2021,Vente,"400000,00",BOYSSONNE,TOULOUSE,555,1.0,Maison,107.0,4.0,144.0
02/02/2021,Vente,"325000,00",DES PIVOINES,TOULOUSE,555,1.0,Maison,80.0,5.0,394.0
02/02/2021,Vente,"325000,00",DES PIVOINES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,394.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,2.0,Appartement,152.0,5.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,60.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,2.0,Appartement,37.0,1.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,2.0,Appartement,34.0,1.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,2.0,Appartement,75.0,4.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,2.0,Appartement,50.0,2.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,2.0,Appartement,75.0,4.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,2.0,Appartement,50.0,2.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,2.0,Appartement,53.0,2.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,48.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,2.0,Appartement,24.0,2.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
25/01/2021,Vente,"1675000,00",DE LA GLOIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,476.0
